Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
G.Bitadze o8.5 Rebs,Markus_Markets,Orlando Magic,Oklahoma City Thunder,1.0,0.5217391304347826,1,0.6,1,0.5,0,-129.0,1.0,1.7751937984496124,0.7751937984496124,G.Bitadze
J.Suggs u20.5 Pts,sandyplashkes,Orlando Magic,Oklahoma City Thunder,1.0,0.7037037037037037,1,0.4,0,0.6,1,-125.0,1.25,2.25,1.0,J.Suggs
G.Bitadze o8.5 Rebs,MJCLocks,Orlando Magic,Oklahoma City Thunder,1.0,0.5217391304347826,1,0.6,1,0.5,0,-110.0,1.1,2.1,1.0,G.Bitadze
K.Thompson u16.5 Pts,Mjaybrxd,Dallas Mavericks,Los Angeles Clippers,1.0,0.5909090909090909,1,0.4,0,0.6,1,-120.0,1.0,1.8333333333333333,0.8333333333333335,K.Thompson
I.Zubac o14.5 Pts,FirefighterBets,Los Angeles Clippers,Dallas Mavericks,0.0,0.5555555555555556,1,0.4,0,0.6,1,-110.0,1.0,1.9090909090909087,0.9090909090909092,I.Zubac
J.Murray o9.5 Rebs+Ast,PvB_Bets,Denver Nuggets,Portland Trail Blazers,0.0,0.631578947368421,1,0.4,0,0.7,1,110.0,1.0,2.1,1.1,J.Murray
T.Jones o6.5 Ast,TopShelfAction_duplicate,Phoenix Suns,Indiana Pacers,1.0,0.48,0,0.2,0,0.4,0,105.0,0.5,1.025,0.5249999999999999,T.Jones
B.Mathurin o15.5 Pts,RoyalsProps,Indiana Pacers,Phoenix Suns,0.0,0.6666666666666666,1,0.2,0,0.5,0,-110.0,1.1,2.1,1.0,B.Mathurin
C.Carrington o15.5 Pts+Rebs+Ast,Rotowire Sleeper,Washington Wizards,Charlotte Hornets,1.0,0.6666666666666666,1,0.6,1,0.5,0,100.0,1.5,3.0,1.5,C.Carrington
A.Wiggins o17.5 Pts+Ast,Rotowire Sleeper_duplicate,Golden State Warriors,Memphis Grizzlies,0.0,0.5714285714285714,1,0.6,1,0.8,1,100.0,1.5,3.0,1.5,A.Wiggins
D.Sabonis o33.5 Pts+Rebs,Rotowire Prizepicks,Sacramento Kings,Los Angeles Lakers,1.0,0.56,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,D.Sabonis
J.Suggs u19.5 Pts,Mjaybrxd,Orlando Magic,Oklahoma City Thunder,1.0,0.7037037037037037,1,0.4,0,0.6,1,-110.0,0.5,0.9545454545454546,0.4545454545454546,J.Suggs
I.Hartenstein o24.5 Pts+Rebs+Ast,Rotowire Prizepicks,Oklahoma City Thunder,Orlando Magic,0.0,0.8,1,0.6,1,0.8,1,100.0,1.5,3.0,1.5,I.Hartenstein
C.White o16.5 Pts,Rotowire Sleeper,Chicago Bulls,Boston Celtics,0.0,0.64,1,0.6,1,0.5,0,100.0,1.5,3.0,1.5,C.White
K.Murray o6.5 Rebs,Rotowire Prizepicks_duplicate,Sacramento Kings,Los Angeles Lakers,1.0,0.5769230769230769,1,0.6,1,0.5,0,100.0,1.5,3.0,1.5,K.Murray
L.Ball o34.5 Pts+Ast,the_degenerates_duplicate,Charlotte Hornets,Washington Wizards,0.0,0.631578947368421,1,0.8,1,0.7,1,-105.0,1.05,2.05,0.9999999999999998,L.Ball
J.Tatum o36.5 Pts+Rebs,the_degenerates,Boston Celtics,Chicago Bulls,1.0,0.5,0,0.6,1,0.5,0,-107.0,1.07,2.0700000000000003,1.0000000000000002,J.Tatum
A.Thompson o19.5 Pts+Rebs,FirefighterBets_duplicate,Detroit Pistons,Utah Jazz,1.0,0.1428571428571428,0,0.2,0,0.1428571428571428,0,-125.0,1.0,1.8,0.8,A.Thompson
A.Thompson o19.5 Pts+Rebs,FirefighterBets_duplicate,Houston Rockets,New Orleans Pelicans,1.0,0.5,0,0.6,1,0.7,1,-125.0,1.0,1.8,0.8,A.Thompson
D.Vassell o17.5 Pts+Rebs,Rotowire Sleeper,San Antonio Spurs,Atlanta Hawks,1.0,0.5454545454545454,1,0.6,1,0.5,0,100.0,1.5,3.0,1.5,D.Vassell
S.Castle o1.5 Rebs,Rotowire Sleeper,San Antonio Spurs,Atlanta Hawks,1.0,0.8,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,S.Castle
M.Monk o26.5 Pts+Rebs+Ast,Rotowire Prizepicks,Sacramento Kings,Los Angeles Lakers,1.0,0.4,0,0.6,1,0.7,1,100.0,1.5,3.0,1.5,M.Monk
N.Alexander-Walker o1.5 3pt M,TopShelfAction,Minnesota Timberwolves,New York Knicks,1.0,0.52,1,0.6,1,0.6,1,165.0,0.5,1.325,0.825,N.Alexander-Walker
M.Bridges u1.5 3pt M,TopShelfAction_duplicate,Charlotte Hornets,Washington Wizards,0.0,0.3846153846153846,0,0.2,0,0.4,0,188.0,0.5,1.44,0.94,M.Bridges
J.Green u1.5 3pt M,TopShelfAction_duplicate,Charlotte Hornets,Washington Wizards,0.0,0.5833333333333334,1,0.6,1,0.6,1,100.0,0.5,1.0,0.5,J.Green
J.Green u1.5 3pt M,TopShelfAction_duplicate,New Orleans Pelicans,Houston Rockets,0.0,0.96,1,1.0,1,1.0,1,100.0,0.5,1.0,0.5,J.Green
J.Green u1.5 3pt M,TopShelfAction_duplicate,Houston Rockets,New Orleans Pelicans,1.0,0.5757575757575758,1,0.6,1,0.6,1,100.0,0.5,1.0,0.5,J.Green
J.Johnson o14.5 Rebs+Ast,CeeJPicks_duplicate,Atlanta Hawks,San Antonio Spurs,0.0,0.56,1,0.6,1,0.6,1,-125.0,1.25,2.25,1.0,J.Johnson
J.Tatum o8.5 Rebs,CeeJPicks,Boston Celtics,Chicago Bulls,1.0,0.5833333333333334,1,0.8,1,0.8,1,-130.0,1.3,2.3,0.9999999999999998,J.Tatum
D.Brooks u1.5 3pt M,TopShelfAction,Houston Rockets,New Orleans Pelicans,1.0,0.4230769230769231,0,0.2,0,0.3,0,178.0,0.5,1.39,0.8900000000000001,D.Brooks
S.Aldama o10.5 Pts,TopShelfAction,Memphis Grizzlies,Golden State Warriors,1.0,0.6296296296296297,1,0.6,1,0.7,1,120.0,0.5,1.1,0.6000000000000001,S.Aldama
I.Zubac o26.5 Pts+Rebs+Ast,CeeJPicks,Los Angeles Clippers,Dallas Mavericks,0.0,0.7407407407407407,1,0.6,1,0.7,1,-115.0,1.15,2.1499999999999995,0.9999999999999996,I.Zubac
M.Porter o7.5 Rebs+Ast,CeeJPicks,Denver Nuggets,Portland Trail Blazers,0.0,0.875,1,1.0,1,1.0,1,-135.0,1.35,2.35,1.0,M.Porter
K.Caldwell-Pope u13.5 Pts+Rebs+Ast,allanlemdfs,Orlando Magic,Oklahoma City Thunder,1.0,0.7407407407407407,1,1.0,1,0.7,1,-125.0,0.63,1.134,0.5040000000000001,K.Caldwell-Pope
T.Jones o10.5 Pts,Rotowire Prizepicks_duplicate,Phoenix Suns,Indiana Pacers,1.0,0.6,1,1.0,1,0.8,1,100.0,1.5,3.0,1.5,T.Jones
K.Towns o37.5 Pts+Rebs,Rotowire Prizepicks,New York Knicks,Minnesota Timberwolves,0.0,0.5833333333333334,1,1.0,1,0.7,1,100.0,1.5,3.0,1.5,K.Towns
A.Sengun o38.5 Pts+Rebs+Ast,TopShelfAction,Houston Rockets,New Orleans Pelicans,1.0,0.3846153846153846,0,0.2,0,0.4,0,140.0,0.5,1.2,0.7,A.Sengun
J.Kuminga o15.5 Pts+Ast,Rotowire Prizepicks,Golden State Warriors,Memphis Grizzlies,0.0,0.5652173913043478,1,0.8,1,0.6,1,100.0,1.5,3.0,1.5,J.Kuminga
J.Champagnie o10.5 Pts,Rotowire Prizepicks_duplicate,San Antonio Spurs,Atlanta Hawks,1.0,0.6923076923076923,1,1.0,1,0.8,1,100.0,1.5,3.0,1.5,J.Champagnie
J.Champagnie o10.5 Pts,Rotowire Prizepicks_duplicate,Washington Wizards,Charlotte Hornets,1.0,0.5714285714285714,1,0.8,1,0.5714285714285714,1,100.0,1.5,3.0,1.5,J.Champagnie
S.Sharpe o21.5 Pts+Rebs+Ast,Rotowire Sleeper,Portland Trail Blazers,Denver Nuggets,1.0,0.5555555555555556,1,0.4,0,0.6,1,100.0,1.5,3.0,1.5,S.Sharpe
T.Jones u11.5 Pts,itsbucketsnba_duplicate,Phoenix Suns,Indiana Pacers,1.0,0.44,0,0.0,0,0.2,0,-122.0,1.5,2.729508196721312,1.2295081967213113,T.Jones
T.Jones u11.5 Pts,itsbucketsnba_duplicate,San Antonio Spurs,Atlanta Hawks,1.0,1.0,1,1.0,1,1.0,1,-122.0,1.5,2.729508196721312,1.2295081967213113,T.Jones
M.Bridges u15.5 Pts,itsbucketsnba_duplicate,Charlotte Hornets,Washington Wizards,0.0,0.4615384615384615,0,0.2,0,0.5,0,-125.0,1.5,2.7,1.2000000000000002,M.Bridges
M.Bridges u15.5 Pts,itsbucketsnba_duplicate,New York Knicks,Minnesota Timberwolves,0.0,0.3461538461538461,0,0.0,0,0.2,0,-125.0,1.5,2.7,1.2000000000000002,M.Bridges
A.Davis u26.5 Pts,itsbucketsnba,Los Angeles Lakers,Sacramento Kings,0.0,0.44,0,0.4,0,0.6,1,-122.0,1.5,2.729508196721312,1.2295081967213113,A.Davis
S.Sharpe o18.5 Pts+Rebs,Rotowire Prizepicks,Portland Trail Blazers,Denver Nuggets,1.0,0.5555555555555556,1,0.4,0,0.6,1,100.0,1.5,3.0,1.5,S.Sharpe
D.Ayton o23.5 Pts+Rebs+Ast,Rotowire Sleeper,Portland Trail Blazers,Denver Nuggets,1.0,0.6470588235294118,1,0.6,1,0.6,1,100.0,1.5,3.0,1.5,D.Ayton
M.Bridges o18.5 Pts+Rebs,Rotowire Sleeper_duplicate,Charlotte Hornets,Washington Wizards,0.0,0.7692307692307693,1,1.0,1,0.7,1,100.0,1.5,3.0,1.5,M.Bridges
M.Bridges o18.5 Pts+Rebs,Rotowire Sleeper_duplicate,New York Knicks,Minnesota Timberwolves,0.0,0.6153846153846154,1,0.8,1,0.7,1,100.0,1.5,3.0,1.5,M.Bridges
J.Brunson o34.5 Pts+Rebs+Ast,Rotowire Sleeper,New York Knicks,Minnesota Timberwolves,0.0,0.5384615384615384,1,0.6,1,0.6,1,100.0,1.5,3.0,1.5,J.Brunson
D.Ayton o12.5 Pts,Rotowire Sleeper,Portland Trail Blazers,Denver Nuggets,1.0,0.6470588235294118,1,0.8,1,0.7,1,100.0,1.5,3.0,1.5,D.Ayton
M.Porter o17.5 Pts+Ast,Rotowire Prizepicks,Denver Nuggets,Portland Trail Blazers,0.0,0.75,1,0.6,1,0.8,1,100.0,1.5,3.0,1.5,M.Porter
C.Braun o15.5 Pts+Rebs,Rotowire Prizepicks,Denver Nuggets,Portland Trail Blazers,0.0,0.8260869565217391,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,C.Braun
S.Sharpe o17.5 Pts+Ast,Rotowire Sleeper,Portland Trail Blazers,Denver Nuggets,1.0,0.5,0,0.2,0,0.5,0,100.0,1.5,3.0,1.5,S.Sharpe
C.Braun o16.5 Pts+Rebs,Rotowire Prizepicks,Denver Nuggets,Portland Trail Blazers,0.0,0.782608695652174,1,0.4,0,0.6,1,100.0,1.5,3.0,1.5,C.Braun
D.Ayton o22.5 Pts+Rebs,Rotowire Sleeper,Portland Trail Blazers,Denver Nuggets,1.0,0.6470588235294118,1,0.6,1,0.6,1,100.0,1.5,3.0,1.5,D.Ayton
