Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
A.Wiggins o11.5 Pts+Rebs,Rotowire Sleeper_duplicate,Oklahoma City Thunder,Boston Celtics,1.0,0.5882352941176471,1,0.8,1,0.5,0,100.0,1.5,3.0,1.5,A.Wiggins
J.Green o26.5 Pts+Rebs+Ast,Rotowire Prizepicks_duplicate,Houston Rockets,Los Angeles Lakers,1.0,0.3636363636363636,0,0.4,0,0.4,0,100.0,1.5,3.0,1.5,J.Green
D.White o18.5 Pts+Ast,Rotowire Sleeper,Boston Celtics,Oklahoma City Thunder,0.0,0.8235294117647058,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,D.White
J.Poole o22.5 Pts,the_degenerates,Washington Wizards,New Orleans Pelicans,1.0,0.5357142857142857,1,1.0,1,0.7,1,-120.0,1.2,2.2,1.0000000000000002,J.Poole
S.Gilgeous-Alexander o31.5 Pts,the_degenerates,Oklahoma City Thunder,Boston Celtics,1.0,0.4705882352941176,0,0.6,1,0.7,1,-118.0,1.18,2.18,0.9999999999999998,S.Gilgeous-Alexander
C.Wallace o5.5 Rebs+Ast,Rotowire Prizepicks,Oklahoma City Thunder,Boston Celtics,1.0,0.4848484848484848,0,0.4,0,0.6,1,100.0,1.5,3.0,1.5,C.Wallace
C.Carrington o14.5 Pts+Ast,Rotowire Prizepicks,Washington Wizards,New Orleans Pelicans,1.0,0.4375,0,0.4,0,0.3,0,100.0,1.5,3.0,1.5,C.Carrington
K.George o14.5 Pts,Rotowire Sleeper_duplicate,Utah Jazz,Orlando Magic,0.0,0.5357142857142857,1,0.4,0,0.6,1,100.0,1.5,3.0,1.5,K.George
D.White o3.5 Ast,TopShelfAction,Boston Celtics,Oklahoma City Thunder,0.0,0.6470588235294118,1,0.2,0,0.5,0,-110.0,0.6,1.1454545454545455,0.5454545454545455,D.White
K.George o15.5 Pts,Rotowire Sleeper_duplicate,Utah Jazz,Orlando Magic,0.0,0.4642857142857143,0,0.2,0,0.5,0,100.0,1.5,3.0,1.5,K.George
A.Wiggins o8.5 Pts,Rotowire Sleeper_duplicate,Golden State Warriors,Sacramento Kings,1.0,0.8666666666666667,1,0.6,1,0.8,1,100.0,1.5,3.0,1.5,A.Wiggins
A.Wiggins o8.5 Pts,Rotowire Sleeper_duplicate,Oklahoma City Thunder,Boston Celtics,1.0,0.5294117647058824,1,0.8,1,0.5,0,100.0,1.5,3.0,1.5,A.Wiggins
A.Horford o4.5 Rebs,PvB_Bets,Boston Celtics,Oklahoma City Thunder,0.0,0.7037037037037037,1,0.8,1,0.9,1,100.0,1.0,2.0,1.0,A.Horford
D.White o22.5 Pts+Rebs+Ast,Rotowire Prizepicks,Boston Celtics,Oklahoma City Thunder,0.0,0.8235294117647058,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,D.White
J.Holiday o1.5 3pt M,TopShelfAction,Boston Celtics,Oklahoma City Thunder,0.0,0.5862068965517241,1,0.8,1,0.7,1,-110.0,0.8,1.5272727272727271,0.7272727272727273,J.Holiday
A.Wiggins o9.5 Pts,TopShelfAction_duplicate,Golden State Warriors,Sacramento Kings,1.0,0.8333333333333334,1,0.6,1,0.7,1,115.0,0.7,1.505,0.8049999999999999,A.Wiggins
I.Hartenstein o27.5 Pts+Rebs+Ast,Rotowire Sleeper,Oklahoma City Thunder,Boston Celtics,1.0,0.631578947368421,1,0.4,0,0.6,1,100.0,1.5,3.0,1.5,I.Hartenstein
C.McCollum u34.5 Pts+Rebs+Ast,TopShelfAction,New Orleans Pelicans,Washington Wizards,0.0,0.6818181818181818,1,0.4,0,0.5,0,-105.0,1.0,1.9523809523809523,0.9523809523809524,C.McCollum
M.Brogdon o24.5 Pts+Rebs+Ast,Rotowire Prizepicks,Washington Wizards,New Orleans Pelicans,1.0,0.3529411764705882,0,0.4,0,0.3,0,100.0,1.5,3.0,1.5,M.Brogdon
B.Coulibaly o4.5 Ast,TopShelfAction,Washington Wizards,New Orleans Pelicans,1.0,0.4137931034482758,0,0.8,1,0.8,1,125.0,0.5,1.125,0.625,B.Coulibaly
L.Ball u38.5 Pts+Rebs+Ast,TopShelfAction_duplicate,Charlotte Hornets,Cleveland Cavaliers,0.0,0.2727272727272727,0,0.4,0,0.3,0,-110.0,0.8,1.5272727272727271,0.7272727272727273,L.Ball
D.Schroder o20.5 Pts+Rebs+Ast,Rotowire Sleeper,Golden State Warriors,Sacramento Kings,1.0,0.2222222222222222,0,0.4,0,0.2222222222222222,0,100.0,1.5,3.0,1.5,D.Schroder
T.Murphy o24.5 Pts+Ast,Rotowire Prizepicks,New Orleans Pelicans,Washington Wizards,0.0,0.3181818181818182,0,0.4,0,0.4,0,100.0,1.5,3.0,1.5,T.Murphy
H.Jones o18.5 Pts+Rebs+Ast,Rotowire Prizepicks,New Orleans Pelicans,Washington Wizards,0.0,0.4117647058823529,0,0.4,0,0.5,0,100.0,1.5,3.0,1.5,H.Jones
D.Schroder o15.5 Pts+Rebs,Rotowire Sleeper,Golden State Warriors,Sacramento Kings,1.0,0.3333333333333333,0,0.6,1,0.3333333333333333,0,100.0,1.5,3.0,1.5,D.Schroder
W.Kessler o9.5 Pts,Rotowire Sleeper,Utah Jazz,Orlando Magic,0.0,0.5555555555555556,1,0.6,1,0.5,0,100.0,1.5,3.0,1.5,W.Kessler
W.Kessler o23.5 Pts+Rebs+Ast,Rotowire Sleeper,Utah Jazz,Orlando Magic,0.0,0.5185185185185185,1,0.4,0,0.4,0,100.0,1.5,3.0,1.5,W.Kessler
B.Miller o20.5 Pts+Ast,Rotowire Sleeper,Charlotte Hornets,Cleveland Cavaliers,0.0,0.7391304347826086,1,0.8,1,0.9,1,100.0,1.5,3.0,1.5,B.Miller
B.Miller o24.5 Pts+Rebs+Ast,Rotowire Prizepicks,Charlotte Hornets,Cleveland Cavaliers,0.0,0.7391304347826086,1,0.8,1,0.9,1,100.0,1.5,3.0,1.5,B.Miller
B.Miller o21.5 Pts+Rebs,Rotowire Prizepicks,Charlotte Hornets,Cleveland Cavaliers,0.0,0.6521739130434783,1,0.6,1,0.8,1,100.0,1.5,3.0,1.5,B.Miller
A.Sarr o13.5 Pts,FirefighterBets,Washington Wizards,New Orleans Pelicans,1.0,0.3448275862068966,0,0.6,1,0.6,1,-115.0,1.0,1.869565217391304,0.8695652173913042,A.Sarr
M.Williams o11.5 Pts,Rotowire Prizepicks,Charlotte Hornets,Cleveland Cavaliers,0.0,0.7272727272727273,1,1.0,1,0.8,1,100.0,1.5,3.0,1.5,M.Williams
J.Green o19.5 Pts,FirefighterBets_duplicate,Houston Rockets,Los Angeles Lakers,1.0,0.3636363636363636,0,0.4,0,0.4,0,-125.0,1.0,1.8,0.8,J.Green
M.Bridges o16.5 Pts,Rotowire Prizepicks_duplicate,Charlotte Hornets,Cleveland Cavaliers,0.0,0.55,1,1.0,1,0.7,1,100.0,1.5,3.0,1.5,M.Bridges
L.Ball o24.5 Pts,FirefighterBets_duplicate,Charlotte Hornets,Cleveland Cavaliers,0.0,0.7727272727272727,1,0.6,1,0.7,1,-120.0,1.0,1.8333333333333333,0.8333333333333335,L.Ball
J.Green o25.5 Pts+Rebs+Ast,Rotowire Prizepicks_duplicate,Houston Rockets,Los Angeles Lakers,1.0,0.3636363636363636,0,0.4,0,0.4,0,100.0,1.5,3.0,1.5,J.Green
G.Bitadze o16.5 Pts+Ast,Rotowire Prizepicks,Orlando Magic,Utah Jazz,1.0,0.2258064516129032,0,0.6,1,0.5,0,100.0,1.5,3.0,1.5,G.Bitadze
D.Green u5.5 Ast,TopShelfAction,Golden State Warriors,Sacramento Kings,1.0,0.4333333333333333,0,0.4,0,0.6,1,-109.0,0.5,0.9587155963302753,0.4587155963302752,D.Green
W.Kessler o22.5 Pts+Rebs,Rotowire Prizepicks,Utah Jazz,Orlando Magic,0.0,0.4444444444444444,0,0.4,0,0.3,0,100.0,1.5,3.0,1.5,W.Kessler
D.Schroder o17.5 Pts+Ast,Rotowire Sleeper,Golden State Warriors,Sacramento Kings,1.0,0.2222222222222222,0,0.4,0,0.2222222222222222,0,100.0,1.5,3.0,1.5,D.Schroder
D.Schroder o21.5 Pts+Rebs+Ast,Rotowire Prizepicks,Golden State Warriors,Sacramento Kings,1.0,0.2222222222222222,0,0.4,0,0.2222222222222222,0,100.0,1.5,3.0,1.5,D.Schroder
D.Sabonis o20.5 Pts,itsbucketsnba,Sacramento Kings,Golden State Warriors,0.0,0.46875,0,0.0,0,0.2,0,-109.0,1.0,1.9174311926605505,0.9174311926605504,D.Sabonis
D.Schroder o13.5 Pts,Rotowire Prizepicks,Golden State Warriors,Sacramento Kings,1.0,0.2222222222222222,0,0.4,0,0.2222222222222222,0,100.0,1.5,3.0,1.5,D.Schroder
J.Champagnie o8.5 Pts+Ast,Rotowire Sleeper_duplicate,Washington Wizards,New Orleans Pelicans,1.0,0.6,1,0.6,1,0.6,1,100.0,1.5,3.0,1.5,J.Champagnie
